기관코드,유형_1,유형_2,대표기관명,전체기관명,최하위기관명,대표전화번호,새우편번호,도로명주소 - 예: 서울특별시 중구 동호로5길 15 (신당동),비고 
6110571,지자체,소방_소방서,서울특별시,서울특별시 종로소방서,종로소방서,02-730-0119,3153,서울특별시 종로구 종로1길 28 (수송동),
6110590,지자체,소방_소방서,서울특별시,서울특별시 중랑소방서,중랑소방서,02-3423-0119,2024,서울특별시 중랑구 신내로 183 (신내동),
6110572,지자체,소방_소방서,서울특별시,서울특별시 중부소방서,중부소방서,02-2234-0119,4611,서울특별시 중구 퇴계로 394 (무학동),
3100212,지자체,지자체_상담복지센터,서울특별시,서울특별시 노원구 노원청소년상담복지센터,노원청소년상담복지센터,02-2091-1386,1638,서울특별시 노원구 덕릉로 777 대성빌딩 2층,
6110540,지자체,지자체_아동복지센터,서울특별시,서울특별시 아동복지센터,아동복지센터,02-2040-4200,6362,서울특별시 강남구 광평로34길 124 (수서동),
5690000,지자체,1시도_시,세종특별자치시,세종특별자치시청,세종특별자치시청,044-300-3114,30151,세종특별자치시 한누리대로 2130 (보람동 626-5),
5690066,지자체,6읍면동_읍,세종특별자치시,세종특별자치시 조치원읍사무소,조치원읍사무소,044-301-5000,30024,세종특별자치시 조치원읍 새내16길 17 (교리),
5690070,지자체,7읍면동_면,세종특별자치시,세종특별자치시 금남면사무소,금남면사무소,044-301-5500,30083,세종특별자치시 금남면 용포로 57 (용포리),
5690069,지자체,7읍면동_면,세종특별자치시,세종특별자치시 부강면사무소,부강면사무소,044-301-5400,30075,세종특별자치시 부강면 부강5길 38 (부강리),
5690075,지자체,7읍면동_면,세종특별자치시,세종특별자치시 소정면사무소,소정면사무소,044-301-6000,30001,세종특별자치시 소정면 소정구길 204 (소정리),
5690067,지자체,7읍면동_면,세종특별자치시,세종특별자치시 연기면사무소,연기면사무소,044-301-5213,30059,세종특별자치시 연기면 당산로 81 (한별리),
5690068,지자체,7읍면동_면,세종특별자치시,세종특별자치시 연동면사무소,연동면사무소,044-301-5300,30068,세종특별자치시 연동면 내송길 20 (내판리),
5690072,지자체,7읍면동_면,세종특별자치시,세종특별자치시 연서면사무소,연서면사무소,044-301-5700,30043,세종특별자치시 연서면 대첩로 238 (성제리),
5690071,지자체,7읍면동_면,세종특별자치시,세종특별자치시 장군면사무소,장군면사무소,044-301-5600,30053,세종특별자치시 장군면 장척로 400-1 (도계리),
5690074,지자체,7읍면동_면,세종특별자치시,세종특별자치시 전동면사무소,전동면사무소,044-301-5900,30011,세종특별자치시 전동면 운주산로 386 (노장리),
5690073,지자체,7읍면동_면,세종특별자치시,세종특별자치시 전의면사무소,전의면사무소,044-301-5800,30004,세종특별자치시 전의면 운주산로 1270 (읍내리),
5690219,지자체,8읍면동_동,세종특별자치시,세종특별자치시 고운동주민센터,고운동주민센터,044-301-6600,30062,세종특별자치시 마음로 284,
5690243,지자체,8읍면동_동,세종특별자치시,세종특별자치시 대평동주민센터,대평동주민센터,044-301-6900,30153,세종특별자치시 대평1길 10,
5690123,지자체,8읍면동_동,세종특별자치시,세종특별자치시 도담동주민센터,도담동주민센터,044-301-6200,30098,세종특별자치시 보람로 77 (도담동),
5690220,지자체,8읍면동_동,세종특별자치시,세종특별자치시 보람동주민센터,보람동주민센터,044-301-6700,30150,세종특별자치시 호려울로 42,
5690232,지자체,8읍면동_동,세종특별자치시,세종특별자치시 새롬동주민센터,새롬동주민센터,044-301-6800,30127,세종특별자치시 새롬로 14 2층,
5690244,지자체,8읍면동_동,세종특별자치시,세종특별자치시 소담동주민센터,소담동주민센터,044-301-7000,30150,세종특별자치시 한누리대로 2030,
5690145,지자체,8읍면동_동,세종특별자치시,세종특별자치시 아름동주민센터,아름동주민센터,044-301-6300,30100,세종특별자치시 보듬3로 114 (아름동),
5690184,지자체,8읍면동_동,세종특별자치시,세종특별자치시 종촌동주민센터,종촌동주민센터,044-301-6400,30064,세종특별자치시 도움3로 125 (종촌동),
5690076,지자체,8읍면동_동,세종특별자치시,세종특별자치시 한솔동주민센터,한솔동주민센터,044-301-6100,30130,세종특별자치시 노을3로 85 (한솔동),
5690058,지자체,기술센터,세종특별자치시,세종특별자치시 농업기술센터,농업기술센터,044-301-2500,30048,세종특별자치시 연서면 월하천로 289 (쌍전리),
5690045,지자체,보건_보건소,세종특별자치시,세종특별자치시 보건소,보건소,044-301-2000,30023,세종특별자치시 조치원읍 건강길 16 (교리),
5690099,지자체,보건_보건지소,세종특별자치시,세종특별자치시 보건소 금남면보건지소,금남면보건지소,044-301-2243,30083,세종특별자치시 금남면 용포로 57 (용포리),
5690233,지자체,보건_보건지소,세종특별자치시,세종특별자치시 보건소 남부통합보건지소,남부통합보건지소,044-301-2400,30127,세종특별자치시 새롬로 14 3층,
5690098,지자체,보건_보건지소,세종특별자치시,세종특별자치시 보건소 부강면보건지소,부강면보건지소,044-301-2232,30075,세종특별자치시 부강면 부강5길 38 (부강리),
5690104,지자체,보건_보건지소,세종특별자치시,세종특별자치시 보건소 소정면보건지소,소정면보건지소,044-301-2292,30001,세종특별자치시 소정면 소정구길 201 (소정리),
5690096,지자체,보건_보건지소,세종특별자치시,세종특별자치시 보건소 연기면보건지소,연기면보건지소,044-301-2212,30059,세종특별자치시 연기면 당산로 81 (한별리),
5690097,지자체,보건_보건지소,세종특별자치시,세종특별자치시 보건소 연동면보건지소,연동면보건지소,044-301-2224,30068,세종특별자치시 연동면 내송길 20 (내판리),
5690101,지자체,보건_보건지소,세종특별자치시,세종특별자치시 보건소 연서면보건지소,연서면보건지소,044-301-2263,30043,세종특별자치시 연서면 대첩로 238 (성제리),
5690100,지자체,보건_보건지소,세종특별자치시,세종특별자치시 보건소 장군면보건지소,장군면보건지소,044-301-2252,30053,세종특별자치시 장군면 장척로 400-1 (도계리),
5690103,지자체,보건_보건지소,세종특별자치시,세종특별자치시 보건소 전동면보건지소,전동면보건지소,044-301-2282,30011,세종특별자치시 전동면 운주산로 386 (노장리),
5690102,지자체,보건_보건지소,세종특별자치시,세종특별자치시 보건소 전의면보건지소,전의면보건지소,044-301-2272,30004,세종특별자치시 전의면 만세길 20-12 (읍내리),
5690194,지자체,소방_119_센터,세종특별자치시,세종특별자치시 세종소방서 보람119안전센터,보람119안전센터,044-300-8622,339008,세종특별자치시 보람동 630-4,
5690192,지자체,소방_119_센터,세종특별자치시,세종특별자치시 세종소방서 아름119안전센터,아름119안전센터,044-300-8582,30100,세종특별자치시 보듬3로 119 (아름동),
5690191,지자체,소방_119_센터,세종특별자치시,세종특별자치시 세종소방서 어진119안전센터,어진119안전센터,044-300-8602,30096,세종특별자치시 절재로 301 (어진동),
5690193,지자체,소방_119_센터,세종특별자치시,세종특별자치시 세종소방서 한솔119안전센터,한솔119안전센터,044-300-8562,30130,세종특별자치시 노을3로 29 (한솔동),
5690159,지자체,소방_119_센터,세종특별자치시,세종특별자치시 조치원소방서 부강119안전센터,부강119안전센터,044-300-8542,30075,세종특별자치시 부강면 청연로 7 (부강리),
5690187,지자체,소방_119_센터,세종특별자치시,세종특별자치시 조치원소방서 연서119안전센터,연서119안전센터,044-300-8642,339811,세종특별자치시 연서면 청라리 297,
5690158,지자체,소방_119_센터,세종특별자치시,세종특별자치시 조치원소방서 전의119안전센터,전의119안전센터,044-300-8522,30004,세종특별자치시 전의면 서정길 46-6 (서정리),
5690157,지자체,소방_119_센터,세종특별자치시,세종특별자치시 조치원소방서 조치원119안전센터,조치원119안전센터,044-300-8502,30020,세종특별자치시 조치원읍 세종로 2439 (침산리),
5690185,지자체,소방_소방서,세종특별자치시,세종특별자치시 세종소방서,세종소방서,044-300-6119,339012,세종특별자치시 절재로 301 (어진동),
5690152,지자체,소방_소방서,세종특별자치시,세종특별자치시 조치원소방서,조치원소방서,044-300-8119,30020,세종특별자치시 조치원읍 세종로 2439 (침산리),
6310000,지자체,1시도_시,울산광역시,울산광역시청,울산광역시청,052-120,44675,울산광역시 남구 중앙로 201 (신정동),
3730000,지자체,4시군구_군,울산광역시,울산광역시 울주군청,울주군청,052-229-7000,44663,울산광역시 울주군 청량읍 군청로1,
3700000,지자체,5시군구_구,울산광역시,울산광역시 남구청,남구청,052-275-7541,44701,울산광역시 남구 돋질로 233 (달동),
3710000,지자체,5시군구_구,울산광역시,울산광역시 동구청,동구청,052-209-3000,44021,울산광역시 동구 봉수로 155 (화정동),
3720000,지자체,5시군구_구,울산광역시,울산광역시 북구청,북구청,052-241-7000,44248,울산광역시 북구 산업로 1010 (연암동),
3690000,지자체,5시군구_구,울산광역시,울산광역시 중구청,중구청,052-290-3000,44475,울산광역시 중구 단장골길 1 (복산동),
3730041,지자체,6읍면동_읍,울산광역시,울산광역시 울주군 범서읍사무소,범서읍사무소,052-211-5000,44926,울산광역시 울주군 범서읍 송현길 72,
3730020,지자체,6읍면동_읍,울산광역시,울산광역시 울주군 언양읍사무소,언양읍사무소,052-262-3001,44941,울산광역시 울주군 언양읍 동문길 7,
3730019,지자체,6읍면동_읍,울산광역시,울산광역시 울주군 온산읍사무소,온산읍사무소,052-238-3001,45001,울산광역시 울주군 온산읍 덕신로 303,
3730040,지자체,6읍면동_읍,울산광역시,울산광역시 울주군 온양읍사무소,온양읍사무소,052-238-3505,44974,울산광역시 울주군 온양읍 남창1길 20,
3730026,지자체,7읍면동_면,울산광역시,울산광역시 울주군 두동면사무소,두동면사무소,052-262-7511,44915,울산광역시 울주군 두동면 대밀길 28,
3730027,지자체,7읍면동_면,울산광역시,울산광역시 울주군 두서면사무소,두서면사무소,052-262-6400,44911,울산광역시 울주군 두서면 반구대로 1817-11,
3730029,지자체,7읍면동_면,울산광역시,울산광역시 울주군 삼남면사무소,삼남면사무소,052-263-8860,44953,울산광역시 울주군 삼남면 작괘들길 2,
3730030,지자체,7읍면동_면,울산광역시,울산광역시 울주군 삼동면사무소,삼동면사무소,052-264-8044,44956,울산광역시 울주군 삼동면 삼동로 777,
3730028,지자체,7읍면동_면,울산광역시,울산광역시 울주군 상북면사무소,상북면사무소,052-262-2302,44902,울산광역시 울주군 상북면 도동신리로 5,
3730021,지자체,7읍면동_면,울산광역시,울산광역시 울주군 서생면사무소,서생면사무소,052-239-5301,45014,울산광역시 울주군 서생면 해맞이로 894,
3730024,지자체,7읍면동_면,울산광역시,울산광역시 울주군 웅촌면사무소,웅촌면사무소,052-225-3001,44965,울산광역시 울주군 웅촌면 새초천길 12,
